files,P5,P10,P16,P25,P50,P75,P84,P90,P95
images/889.jpg,124.336319000482,141.840943356351,149.855733412665,152.472207731711,163.005617288644,169.358722368394,185.620636553152,202.714708163055,238.384392507501
images/BarPhotos_2013_Site3_Frame2_crop.JPG,109.418680302948,109.520269113209,126.363533470557,142.325756600916,152.092892019663,166.984905690713,203.087277646016,281.978576033472,357.58530990193
images/bed1.JPG,88.3525837582993,91.7238497053157,110.766733591283,129.938793002921,151.501663526646,172.073324063013,178.186889415064,198.829904452719,210.308604000729
images/bed3.JPG,87.6752898377142,100.341245819505,113.63301231078,132.208361164687,157.350619046776,181.147491179565,206.904539425856,227.592056494512,300.159241687721
images/bed5.JPG,64.5114599396544,88.8107074871844,99.2049413296304,110.60326399483,114.144243894724,115.669219826536,149.393325550705,158.603707389256,183.419582233382
images/Cal_01.tif,110.967058387401,162.211788148848,184.584870509592,196.730085580483,202.175738570857,217.846024067856,226.923349158475,285.914897398133,474.630965926892
images/Cal_06.tif,82.929394480364,116.81225456149,124.090926461805,135.298351072974,162.728301036282,193.899893459492,216.694676289887,276.148042560415,384.009265955395
images/Cal_09.tif,110.261269343074,135.509288345285,174.684590287306,191.838321645607,228.292126248008,270.336752446039,327.400553235667,335.969489794374,386.145399660116
images/Cal_11.tif,108.220898959741,137.729318369921,142.729307765479,185.458687127013,193.553200643442,204.289771780642,279.7814390332,289.977803395228,382.446647062007
images/Cal_13.tif,112.764315587101,155.401374867087,161.547894096581,170.38696889484,218.365557491138,235.667361324296,301.347001775902,321.694697991777,356.394963864226
images/Cal_16.tif,90.4394499937066,99.9723303243414,114.982391965646,140.035586216973,154.355226086042,205.074192591171,219.814975243148,226.748620094597,285.214433387395
images/Cal_18.tif,81.417501402605,116.263028493793,153.610688845389,162.930524839852,178.904309171777,234.744012595302,288.812796760398,372.567735784455,374.979833318648
images/Cal_20.tif,102.532389048408,112.72486069608,148.554980467241,152.797387239984,165.191137727563,176.240915276907,216.686012953599,276.251226057075,331.508608062264
images/Cal_24.tif,91.1596590606216,137.459916565606,153.234260682384,159.557583833902,173.154631447664,189.281063386021,194.327832866335,242.987114754374,331.637205700724
images/Cal_28.tif,111.962729240555,126.355159585365,175.353630831949,197.580879668079,199.008992115192,211.688451100225,253.096809842957,257.611882455717,470.043795358762
images/Cal_30.tif,103.223713851138,133.110162808227,190.359833721737,194.884974695982,222.914929260129,260.308635493121,291.692455617289,333.656300920831,559.714958232951
images/close-up_PfeifferStateBeach.jpg,42.7869247948505,63.5586137960384,85.9855057029126,88.6232625663755,104.667746061882,122.155177926274,131.428745074192,153.905925564926,181.622365105493
images/cs__(10).jpg,95.9917190557919,115.638467462782,126.062911470744,151.07515757347,182.641828438563,186.144535285251,205.608380502865,225.649240302351,365.198023227256
images/cs__(12).jpg,133.08381226631,174.937164643918,181.121460727845,186.30317185024,267.787108625491,288.648261714604,344.978214453192,423.947009466032,425.900907827507
images/cs__(14).jpg,150.696799601737,151.476150854196,194.513034466992,203.324189446511,234.010656000985,266.646849335697,307.676471330522,379.708925819323,433.004046121298
images/cs__(2).jpg,101.876943696445,109.120074357817,131.179519425578,134.176793074715,143.301424414617,155.411180655519,199.212835391501,218.419408921388,227.807238858466
images/cs__(4).jpg,148.14105687799,169.455583801293,174.829529191419,185.786767674729,232.340677403819,269.810398377967,321.004373633807,326.438982350248,364.658798501707
images/cs__(6).jpg,100.406296364193,108.3165588999,160.309035940768,195.163960192568,201.154996252041,207.013433257599,348.44313334759,398.877134540457,478.543611612381
images/cs__(9).jpg,75.3827118898168,83.8455666121307,91.4900526163387,99.8431460214562,150.892154144017,180.438538558221,227.157622837227,227.760948053946,283.268148625825
images/DGS_Feather_DGS_Patch_001.JPG,115.6426569077,132.426545800373,135.905579220555,145.513491924391,147.130868390884,191.480187016793,196.169202113865,238.354585342454,261.589270721102
images/Image_4766.JPG_crop.tif,102.030811117767,106.040400122802,123.529676637721,149.055222093992,160.596340772629,170.155368560799,185.496645349047,214.8268321349,239.244076564631
images/IMG_0053_ccgp_006_ns_Cropped.tif,24.072837603983,36.7807618789214,39.656820150774,63.1763234662247,65.8687323893611,82.651947556127,103.457569999863,109.632814597547,149.851312436312
images/IMG_0059_ccgp_009_ns_Cropped.tif,40.8363761068337,48.9693478202162,77.174105668944,90.8533590966176,115.432487349035,125.743032055533,135.016325998728,152.685500397077,212.06037949251
images/IMG_0061_ccgp_010_ns_Cropped.tif,15.3692369325002,38.0894103223056,72.4543156429643,76.3119850047593,109.989134393526,190.124727473682,207.051101020546,256.500702041054,308.942024238286
images/IMG_0114_ccgp_285_ws_Cropped.tif,49.8857250503815,59.5255077086198,75.0046999318676,81.0717091381125,101.118142074638,118.87787042883,144.664975613285,160.890460067515,214.924608403035
images/IMG_0203.JPG,73.0282205288608,95.1078920214698,111.432472533308,124.491254110926,170.823479714475,171.681435669903,202.663460818593,229.199096913898,240.556155176947
images/IMG_0205.JPG,107.25196722327,117.802310423335,126.431868233092,133.770605815336,147.757202365952,172.118856799936,195.017386369261,234.999957735695,302.343624010431
images/IMG_0208.JPG,69.5402115234174,81.7123314182298,84.1432876760337,84.2865149411999,88.2579517404119,141.568784375051,170.105579554866,183.940378037825,266.23083338812
images/IMG_0210.JPG,93.5764755576886,100.365989953522,107.138487494083,133.715005609109,142.788694037563,173.155753487701,201.285854964673,209.320584936887,233.917829105681
images/IMG_0213.JPG,58.5568886243143,96.240526654178,99.9486583092552,123.295441496738,126.208194898723,134.056919170186,166.940488513641,169.733371453835,195.420867669893
images/IMG_0215.JPG,69.6353948100086,75.7168042148904,79.8710293016666,91.3337635299064,100.682805950783,104.699206161846,109.216608309497,163.328986309369,246.891859147451
images/IMG_0218.JPG,45.172175511118,46.8782623067498,53.7613161948664,54.0143413974879,98.7607941778571,121.978470038412,123.545380156072,166.681058823462,194.62355415683
images/IMG_0220.JPG,49.4031999072277,51.9002577282052,62.3996088857353,63.2201486664005,80.3536562105508,93.8017833221682,103.604426212885,103.790565595555,114.85478782504
images/IMG_0223.JPG,29.7895599296657,43.1861921905553,48.6506057258544,52.5461878111962,75.2632844161281,77.3987771069165,94.9495098685695,103.029344360962,108.527275162322
images/IMG_0225.JPG,35.2801726845425,39.2026777280975,47.8980881880563,56.7511410405128,65.2357213079354,72.3682236468565,103.171156840141,107.558966187351,141.439104254125
images/IMG_0229.JPG,32.7236020272758,35.458600738505,39.9272322231382,46.3231690419432,50.8479185539047,67.5438688802788,74.054451262932,95.201577921157,109.8722426753
images/IMG_0231.JPG,37.3123519329914,41.6216695474916,45.3522136326304,47.3779493215423,47.9892847290843,71.3013328087092,76.9641477078875,78.2350439204504,139.504037130729
images/IMG_0243.JPG,20.1854282138629,25.8760010858236,26.2132856719271,29.9813882066018,37.4336069884242,39.1037545361204,51.7233236960867,55.2384891065643,64.9422740528442
images/IMG_0246.JPG,16.273639795071,16.8134129624362,27.5237068121686,29.8745450898183,33.7849096879921,36.5561862996319,53.789186856119,58.347500416801,80.295156483494
images/IMG_0248.JPG,18.3160821188386,18.7077551779652,26.5194100675366,28.1917662849477,30.8168160639794,33.4052967539443,43.5572578611272,49.3469522182677,49.3813240789688
images/IMG_0251.JPG,18.6272846138339,19.0178630351622,21.3683622928116,21.7414657385183,29.8870919463506,29.9557291476511,33.7044265430197,36.9186725488279,50.1963293133629
images/IMG_0253.JPG,10.7208160068982,19.4606682272357,20.150080944698,24.5615051509876,26.5733655174359,30.9265761927428,33.6827333959299,44.7602790411981,50.6790722533604
images/IMG_1575_250microns.JPG,27.3786469178135,27.9158453017383,35.2066876491533,46.5884117448209,47.7831442046001,61.2501208892501,65.7234115058489,67.441471999966,102.330112141374
images/IMG_1577_250microns.JPG,32.1750311938366,35.8189796605304,36.7528820309121,44.76984618488,49.7177388383824,53.4063514822622,55.6962988984732,89.7126581131845,109.165698870996
images/IMG_1579_355microns.JPG,40.0000037080134,51.5394405277838,53.9435096572514,57.3236655691221,63.4137676860978,75.4300035559504,77.7721822540809,89.4574213629505,94.9076135480036
images/IMG_1581_500microns.JPG,47.6478127635076,50.5435316731144,64.7852358884527,76.9858442245063,82.2876178748664,92.3162902147311,115.850270373619,116.766964386458,159.960854549248
images/IMG_1583_500microns.JPG,68.0145754888744,69.8953572017435,69.9888700231544,72.4838136653029,75.4738596722565,79.0357545840955,102.781563038716,118.944127190571,125.70264556142
images/IMG_1585_710microns.JPG,64.2464854626426,87.382604935751,87.5876442033714,94.2937361859018,116.231434149294,118.472392638246,125.808717547361,158.168904041766,217.70731113384
images/IMG_1587_1000microns.JPG,90.2690761416623,98.7946346482223,118.266550844236,138.34545470253,160.537833384161,187.230207401569,201.788506687921,258.623498821459,269.888837820416
images/IMG_1589_1000microns.JPG,97.8603667266609,99.7840933569174,105.89417541132,126.340020761641,156.573523449754,163.135236265885,171.187178116933,232.613734490627,239.067885184765
images/IMG_1591_1400microns.JPG,99.3148950284377,147.925492785663,151.372436863785,155.697615628554,160.317750736244,165.976360718906,230.01830364407,236.22216444746,296.709646875288
images/IMG_1695_ccgp_261_ns_Cropped.tif,58.1432668709057,71.8450862090673,87.2966065944828,106.090886147439,139.931308619231,182.975270343666,199.464700979291,211.452400164742,441.102919908057
images/IMG_1715_ccgp_249_ns_Cropped.tif,83.9028200388554,91.831644365312,107.877734702618,125.987009908487,195.368157794407,347.611552150501,440.253165589439,548.411091300336,590.632479733458
images/IMG_1861_ccgp_221_ns_Cropped.tif,103.935094079542,107.555641722652,121.456543523041,176.621831550204,197.074348186639,288.565016848822,318.667134677788,477.414433279224,606.999947731279
images/IMG_20161115_164442_cropped.jpg,40.5047447864505,46.2479249495569,77.9236134113815,79.1296987511758,92.2863220731579,97.8328643606688,152.161630950142,163.777828304664,312.328665738723
images/IMG_20161215_120706_cropped.jpg,96.5126501564249,114.249477604138,141.35287107403,186.571877964787,209.251050433663,230.131995430289,234.366757130131,244.454295493707,257.567104643164
images/IMG_9345.JPG,28.0123973321064,44.4009871788484,68.2020955196052,72.0037865540586,126.671105450312,127.56912500732,151.019965193593,308.842307704633,316.982237421259
images/IMG_9353.JPG,33.3963881496851,61.9650944579777,72.2887051975404,79.9372991666947,81.3337349028083,110.840344263362,117.12456410334,228.925337836092,255.246086789228
images/IMG_9394.JPG,28.4015029296807,40.9046325407748,62.3702323813489,77.1456660599808,82.3876356145844,90.7718842067165,105.317071355038,137.657036298697,320.608322609558
images/IMG_9396.JPG,28.2480381636135,60.9325272918588,92.5116148081641,127.628069637365,133.790778377419,142.287048152677,167.310967704117,177.702416456574,285.391032766384
images/IMG0311.JPG,27.6908869831852,54.6763859643522,69.6600364279489,73.7650337978515,106.923053596455,207.969737784785,249.344567192817,346.099000725142,415.358748113236
images/IMG0331.JPG,108.052689273466,118.369227081316,133.465753021944,155.598253404903,176.945728569735,184.097689352774,187.134206307783,206.871304370725,257.522811060415
images/IMG0333.JPG,64.9742275037395,86.1161946654625,100.338071239227,138.228533454634,142.621065066824,146.687692237929,149.490482043434,205.891027263089,242.675871697747
images/IMG0335.JPG,70.3430930411389,75.3473445714529,94.8773046203976,107.044586362031,120.71348277108,129.10240537099,174.69694996134,210.512028045258,274.294475491885
images/IMG0341.JPG,45.1699084029689,50.8884294579413,91.3170729062053,93.655730848769,138.73920289148,176.754028097688,290.631911647164,294.620520355653,383.17995352134
images/IMGP3459_80c.JPG,66.7357757498414,84.3383607288405,104.35420023037,113.600565698403,155.268282508113,224.080736742471,266.097580029012,393.120609362306,611.790452682777
images/IMGP6217.JPG,36.3073107637957,38.0773364498091,43.7771441589382,55.2816261565468,83.1111615488301,91.7148257540101,144.905987042428,155.692409827343,336.264545133408
